CustomerID,Country,State,City,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason
4713-LZDRV,United States,California,Malibu,34.037037,-118.705803,female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,yes,1,94,4322.0,long distance charges
4713-ZBURT,United States,California,Brisbane,37.684694,-122.40712,male,No,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.7,4634.35,no,0,38,3333.0,unknown
4716-HHKQH,United States,California,Pomona,34.083086,-117.737997,male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,2172.05,no,0,65,5328.0,unknown
4716-MRVEN,United States,California,Parlier,36.622237,-119.521126,female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,599.3,no,0,65,4128.0,unknown
4717-GHADL,United States,California,Callahan,41.388397,-122.794636,female,No,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,no,0,39,5592.0,unknown
4718-DHSMV,United States,California,Llano,34.500091,-117.765862,female,No,No,No,11,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,35.8,363.15,no,0,44,2534.0,unknown
4718-WXBGI,United States,California,Twain Harte,38.107441,-120.230625,male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,no,0,30,4403.0,unknown
4719-UMSIY,United States,California,Lake Arrowhead,34.2565,-117.19335,male,No,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,no,0,34,2231.0,unknown
4720-VSTSI,United States,California,Monterey Park,34.050322,-118.147037,female,No,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,yes,1,66,3997.0,attitude of support person
4723-BEGSG,United States,California,Corona,33.833686,-117.513063,male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,no,0,61,5483.0,unknown
4724-WXVWF,United States,California,Earp,34.137742,-114.36514,male,No,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,no,0,33,4334.0,unknown
4726-DLWQN,United States,California,Live Oak,39.258746,-121.77697,male,Yes,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,no,0,30,5596.0,unknown
4727-MCYZG,United States,California,Union City,37.59485,-122.051521,male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,no,0,35,2207.0,unknown
4729-XKASR,United States,California,San Jose,37.238758,-121.828375,male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,24.75,yes,1,96,3001.0,limited range of services
4730-AWNAU,United States,California,Lower Lake,38.925545,-122.549083,male,No,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.7,2234.55,no,0,69,3671.0,unknown
4732-RRJZC,United States,California,Bridgeville,40.372532,-123.525626,male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,no,0,45,4954.0,unknown
4735-ASGMA,United States,California,Carnelian Bay,39.227434,-120.091806,male,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,yes,1,99,4997.0,lack of affordable download/upload speed
4735-BJKOU,United States,California,Los Angeles,34.110845,-118.259595,female,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,804.85,no,0,64,3915.0,unknown
4737-AQCPU,United States,California,Los Angeles,34.02381,-118.156582,male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.1,5016.65,no,0,42,4658.0,unknown
4737-HOBAX,United States,California,Penngrove,38.325599,-122.642352,male,No,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,no,0,52,4073.0,unknown
4741-WWJQZ,United States,California,Forestville,38.499302,-122.92444,female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.15,194.55,no,0,26,5251.0,unknown
4742-DRORA,United States,California,Mecca,33.543835,-115.993906,male,No,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812.0,no,0,46,4149.0,unknown
4742-TXUEX,United States,California,Rialto,34.109775,-117.378904,female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,no,0,43,5829.0,unknown
4745-LSPLO,United States,California,San Diego,32.805518,-117.169052,male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,yes,1,84,3731.0,attitude of support person
4747-LCAQL,United States,California,Los Angeles,34.002642,-118.287596,male,No,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.0,1902.0,no,0,52,5263.0,unknown
4749-OJKQU,United States,California,San Jose,37.424655,-121.74841,female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,no,0,31,5396.0,unknown
4749-VFKVB,United States,California,Inverness,38.099323,-122.945723,female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,yes,1,90,4778.0,don't know
4750-UKWJK,United States,California,Gilroy,37.03889,-121.528955,female,Yes,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,727.8,no,0,77,5730.0,unknown
4750-ZRXIU,United States,California,Palo Alto,37.386978,-122.177746,female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,360.1,yes,1,83,2467.0,lack of self-service on website
4751-ERMAN,United States,California,Gazelle,41.411315,-122.697236,male,No,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,no,0,35,4171.0,unknown
4753-PADAS,United States,California,Bieber,41.083464,-121.107929,female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,no,0,68,5027.0,unknown
4759-PXTAN,United States,California,Potter Valley,39.408634,-123.045516,female,No,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,no,0,26,4093.0,unknown
4759-TRPLW,United States,California,Long Beach,33.778436,-118.118648,male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,yes,1,70,4238.0,competitor had better devices
4760-THGOT,United States,California,San Jose,37.42765,-121.945416,female,No,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,no,0,71,4392.0,unknown
4760-XOHVN,United States,California,Myers Flat,40.267158,-123.805913,female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,yes,1,84,2865.0,competitor made better offer
4763-PGDPO,United States,California,Sacramento,38.494832,-121.529447,female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,281.0,yes,1,88,4494.0,competitor offered more data
4765-OXPPD,United States,California,Ventura,34.279221,-119.221437,female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,yes,1,76,3983.0,competitor offered more data
4767-HZZHQ,United States,California,Redondo Beach,33.830453,-118.384565,male,No,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,no,0,9,5036.0,unknown
4770-QAZXN,United States,California,Tomales,38.240769,-122.901041,female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,no,0,54,2783.0,unknown
4770-UEZOX,United States,California,Whitethorn,40.053159,-123.995867,male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,144.8,no,0,34,4545.0,unknown
4774-HHGGS,United States,California,Janesville,40.294034,-120.512622,male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,no,0,28,2347.0,unknown
4776-XSKYQ,United States,California,Laguna Hills,33.606899,-117.717854,female,No,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,no,0,64,5988.0,unknown
4778-IZARL,United States,California,New Cuyama,34.956577,-119.750142,male,No,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,no,0,26,6216.0,unknown
4779-ZGICK,United States,California,Los Angeles,34.061918,-118.277939,male,No,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,no,0,66,5019.0,unknown
4781-ZXYGU,United States,California,Sausalito,37.848641,-122.515692,male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,no,0,40,3960.0,unknown
4782-OSFXZ,United States,California,Lodi,38.128087,-121.4078,female,Yes,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5831.2,no,0,20,5089.0,unknown
4785-FCIFB,United States,California,Forest Falls,34.067699,-116.903891,female,No,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,no,0,23,4900.0,unknown
4785-NKHCX,United States,California,O Neals,37.140104,-119.657092,male,Yes,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,94.15,no,0,31,2154.0,unknown
4785-QRJHC,United States,California,San Francisco,37.722302,-122.491129,male,Yes,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,yes,1,80,4011.0,competitor offered higher download speeds
4786-UKSNZ,United States,California,Clayton,37.881842,-121.848111,male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,yes,1,99,5418.0,competitor made better offer
4789-KWMXN,United States,California,Tuolumne,37.939768,-120.188002,male,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,yes,1,97,3344.0,price too high
4791-QRGMF,United States,California,Miranda,40.210895,-123.86,male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.1,yes,1,76,6098.0,competitor offered more data
4795-KTRTH,United States,California,San Diego,32.85723,-117.209774,female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,yes,1,99,4287.0,product dissatisfaction
4795-UXVCJ,United States,California,Gonzales,36.52588,-121.396719,male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,457.3,no,0,77,5823.0,unknown
4795-WRNVT,United States,California,Pomona,34.067932,-117.785168,female,No,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586.0,no,0,54,3885.0,unknown
4797-AXPXK,United States,California,Lompoc,34.601055,-120.382917,female,No,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.0,60.0,yes,1,93,4531.0,attitude of service provider
4797-MIWUM,United States,California,Goleta,34.489983,-120.091246,male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,no,0,42,3149.0,unknown
4800-CZMPC,United States,California,Delano,35.772244,-119.209689,female,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,yes,1,71,4736.0,attitude of service provider
4800-VHZKI,United States,California,Niland,33.345825,-115.596574,female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,yes,1,92,3351.0,price too high
4801-JZAZL,United States,California,Angelus Oaks,34.1678,-116.86433,female,No,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,346.45,no,0,59,2793.0,unknown
4801-KFYKL,United States,California,Granada Hills,34.291273,-118.505104,male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,no,0,20,4119.0,unknown
4803-AXVYP,United States,California,Butte City,39.449794,-121.936372,female,Yes,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,yes,1,100,3474.0,service dissatisfaction
4803-LBYPN,United States,California,Orange,33.787796,-117.875928,male,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,no,0,64,4985.0,unknown
4804-NCPET,United States,California,Clearlake,38.965804,-122.631779,male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,387.4,no,0,60,4821.0,unknown
4806-DXQCE,United States,California,Santa Monica,34.026334,-118.474222,female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.65,7714.65,no,0,46,6146.0,unknown
4806-HIPDW,United States,California,Calimesa,33.982787,-117.057627,female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,yes,1,75,5644.0,limited range of services
4806-KEXQR,United States,California,Lockeford,38.166791,-121.14207,male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,yes,1,77,4669.0,competitor had better devices
4807-IZYOZ,United States,California,North Palm Springs,33.906496,-116.569499,female,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1020.75,no,0,70,4725.0,unknown
4808-YNLEU,United States,California,Maywood,33.988572,-118.186565,female,No,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,no,0,39,5255.0,unknown
4811-JBUVU,United States,California,Sherman Oaks,34.146957,-118.432138,male,No,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,no,0,33,3233.0,unknown
4813-HQMGZ,United States,California,Ducor,35.846067,-119.004073,female,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,no,0,76,4969.0,unknown
4815-GBTCD,United States,California,Wishon,37.287758,-119.548156,female,No,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,no,0,31,3891.0,unknown
4815-TUMEQ,United States,California,Lynwood,33.923573,-118.200669,female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,no,0,38,4190.0,unknown
4815-YOSUK,United States,California,Aliso Viejo,33.571259,-117.731917,male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),104.9,7537.5,no,0,35,4927.0,unknown
4816-JBHOV,United States,California,Los Angeles,33.952714,-118.292061,male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,yes,1,98,4618.0,competitor offered more data
4816-LXZYW,United States,California,Long Beach,33.819814,-118.222416,female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1676.95,yes,1,68,5216.0,attitude of support person
4816-OKWNX,United States,California,Los Angeles,34.030578,-118.399613,male,No,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,no,0,68,5437.0,unknown
4817-KEQSP,United States,California,Trona,35.74837,-117.384948,female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,no,0,54,6342.0,unknown
4817-QRJSX,United States,California,Clovis,36.814539,-119.711868,female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,yes,1,95,2946.0,attitude of support person
